tourism_id,tourism_name,tourism_description,category,city,price,rating,tourism_location,tourism_image,tourism_gmaps,latlong,latitude,longitude
tfyonqgbg1j9knpj0l6vskyslv2qqh7q6eocoehzqpkxvbq7b8gjtmn,Warung Bangkalan Abah Turi,Restoran Sate,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Ende,"50,000.00",4.4,"5M43+GCC, Jl. Kelimutu, Kel. Potulando, Kec. Ende Tengah, Kabupaten Ende, Nusa Tenggara Tim.",https://lh3.googleusercontent.com/p/AF1QipPKCPaVjrxOaBNaejzwixJiwKE2IDuWgoBkJC7p=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Bangkalan+Abah+Turi/@-8.8436822,121.6535006,17z/data=!3m1!4b1!4m6!3m5!1s0x2dad58c8532e12af:0xdb0d952750f5d3b4!8m2!3d-8.8436822!4d121.6535006!16s%2Fg%2F11cp789w77?authuser=0&hl=id&entry=ttu","-8.843496677454628, 121.6536078883572",-8.843496677,121.6536079
tfy0np3nqzxluccv1at7s9l3mtp2q6v263cny34arn89v0djbxuutmn,Warung Bebalung Kelebet,Rumah Makan,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Lombok,"25,000.00",4.4,"Jl. Hos Cokroaminoto No.10, Monjok Tim., Kec. Selaparang, Kota Mataram, Nusa Tenggara Bar. 83122",https://lh3.googleusercontent.com/p/AF1QipNDULr2KTlaT_rcZ9IYic5msJxLAhsuhDmS0A60=s1360-w1360-h1020,"https://google.com/maps/place/Warung+Bebalung+Kelebet/@-8.5802598,116.1068586,17z/data=!3m1!4b1!4m6!3m5!1s0x2dcdc098df1591db:0x63c0e08b5a9092d1!8m2!3d-8.5802651!4d116.1094282!16s%2Fg%2F11b72q8gpk?entry=ttu","-8.580090055471189, 116.10949257301435",-8.580090055,116.1094926
tfyzpkpasitwys9uf41t70u4bzzqgzfnxkxnq8zyt64kzgkhps2himn,"Warung Belayag ""Dek Ani""",Restoran Bali,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"25,000.00",4.6,"HJ37+5VX, Jl. Diponegoro Gang Batu Aya, Karangasem, Kec. Karangasem, Kabupaten Karangasem, Bali 80811",https://lh5.googleusercontent.com/p/AF1QipOEDKeT7X-y6Nof7lJU4S6O8D7BYM9z1Zv_Dtme=w750-h563-p-k-no,https://www.google.com/maps/place/Warung+Belayag+%22Dek+Ani%22/data=!4m7!3m6!1s0x2dd2063339df5acb:0x8f3f90bf05a71854!8m2!3d-8.4470063!4d115.6147201!16s%2Fg%2F11bv1nf2vq!19sChIJy1rfOTMG0i0RVBinBb-QP48?authuser=0&hl=id&rclk=1,"-8.446799357148745, 115.61478447301432",-8.446799357,115.6147845
tfyuf41t70u4bzzqgzfnxkxnq8zyt64kzgkhps2hiovrcn0erng28mn,Warung BK Bali,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"60,000.00",4.7,"Jl. Kenyeri No.65, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80239",https://lh5.googleusercontent.com/p/AF1QipMjN_5N5BemQIhHxzffZe-BvJI9xe9hXGnfzOws=w426-h240-k-no,https://www.google.com/maps/place/BERANDA+KULINER+BALI+%2F+Warung+BK+Bali/data=!4m7!3m6!1s0x2dd23f70a92e81b5:0x81b922ca6dfbd455!8m2!3d-8.6387593!4d115.2302988!16s%2Fg%2F11cs3yxgzp!19sChIJtYEuqXA_0i0RVdT7bcoiuYE?authuser=0&hl=id&rclk=1,"-8.638552461158225, 115.23036317301433",-8.638552461,115.2303632
tfy2pt7c5rnonqgbg1j9knpj0l6vskyslv2qqh7q6eocoehzqpkxvmn,Warung Bu BaHa,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bantul,"16,000.00",4.6,"Jl. Garuda, Plumbon, Banguntapan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55198",https://lh3.googleusercontent.com/p/AF1QipMEe88usz4QyoNxu1yDs4CiqGOBmvJstXw-CyTL=s1360-w1360-h1020,https://www.google.com/maps/place/Warung+Bu+BaHa/data=!4m7!3m6!1s0x2e7a578749368409:0x58110c011abed2ed!8m2!3d-7.8274418!4d110.4057044!16s%2Fg%2F11lqltm4t4!19sChIJCYQ2SYdXei4R7dK-GgEMEVg?authuser=0&hl=id&rclk=1,"-7.827192021425005, 110.40609063808593",-7.827192021,110.4060906
tfyf6p43namcfxfnjvt9o50x5hr6y4kh13p37c5rxyw0glqbkjuxzmn,Warung Bu Darum,Restoran Jawa,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Jember,"35,000.00",4.5,"Jl. Gajah Mada Kelurahan No.23, Kelurahan Jember Kidu, Jember Kidul, Kec. Kaliwates, Kabupaten Jember, Jawa Timur 68131",https://lh3.googleusercontent.com/p/AF1QipMUUMbWVvzGrbR7uW73j9JXf_d5vNwPhqMSyCsC=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Bu+Darum/@-8.1721931,113.6941799,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd6941b48507a81:0xb1eb9855dacd1f7e!8m2!3d-8.1721931!4d113.6941799!16s%2Fg%2F1hc5352wd?authuser=0&hl=id&entry=ttu","-8.172215512289696, 113.69418687851413",-8.172215512,113.6941869
tfyt70u3bzyqgzenxkwmp7zxt64jzgkhpr1ghovrbmzdrnf1787a0mn,Warung Bu Kris,Restoran Jawa,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"76,500.00",4.5,"Ruko Villa Bukit, Mas, Jl. KH Abdul Wahab Siamin Surabaya Blok RO No.1, Dukuh Pakis, Kec. Dukuhpakis, Surabaya, Jawa Timur 60225",https://lh3.googleusercontent.com/p/AF1QipN3Q9CNLbxXEYk_jSxHBivsOe51NxhkVVMa_A8J=s1360-w1360-h1020,https://www.google.com/maps/place/Warung+Bu+Kris/data=!4m7!3m6!1s0x2dd7fc708eeee18b:0xa79ca1ccf4d9c7e8!8m2!3d-7.2938404!4d112.707303!16s%2Fg%2F1tg4ht22!19sChIJi-HujnD81y0R6MfZ9MyhnKc?authuser=0&hl=id&rclk=1,"-7.293622238554223, 112.70739955952148",-7.293622239,112.7073996
tfys9tf41t70u3bzyqgzenxkwmp7zxt64jzgkhpr1ghovrbmzdrnfmn,Warung Bu Kris,Restoran Jawa,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"76,500.00",4.5,"Jl. Kayoon No.46B, Embong Kaliasin, Kec. Genteng, Surabaya, Jawa Timur 60271",https://lh3.googleusercontent.com/p/AF1QipNXfm_BbgIpFzrW6nZzCOP0yGuMD_E7ydnb7cqF=s1360-w1360-h1020,https://www.google.com/maps/place/Warung+Bu+Kris/data=!4m7!3m6!1s0x2dd7fbd8fe821f07:0xef0c8aa179f7bd65!8m2!3d-7.269753!4d112.7466573!16s%2Fg%2F1hd_fk36b!19sChIJBx-C_tj71y0RZb33eaGKDO8?authuser=0&hl=id&rclk=1,"-7.269502899045416, 112.74674313068579",-7.269502899,112.7467431
tfyeocoehzqpkxvbq7b8gjt89fmi3er5ie7tzzy2rmrcllwy0vcmhmn,Warung cak thing,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Banyuwangi,"15,000.00",4.8,"Q8JW+CFJ, Jl. Kuntulan, Lingkungan Watu Ulo R, Bakungan, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68431",https://lh3.googleusercontent.com/p/AF1QipMQHJ9nCRj1KLEtx49SS1PRE8_Yj-NZupD_WeGd=s1360-w1360-h1020,https://www.google.com/maps/place/Warung+cak+thing/data=!4m7!3m6!1s0x2dd15b5fce93767f:0x434573a3222055df!8m2!3d-8.2189052!4d114.3461527!16s%2Fg%2F11jtb7f9sf!19sChIJf3aTzl9b0S0R31UgIqNzRUM?authuser=0&hl=id&rclk=1,"-8.218698136442223, 114.34680715897893",-8.218698136,114.3468072
tfyeabad3y3o6w8ac6o8tif7lf8ipdd4udt1bzb14mdc7kiyduyv3mn,"Warung Gado"" Mbak Sri Wahyuni Putussibau",Kedai Salad ,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kapuas Hulu,"25,000.00",4.5,"RWQM+G25, Unnamed Road, Putussibau Sel.,, Kedamin Hulu, Kec. Putussibau Sel., Kabupaten Kapuas Hulu, Kalimantan Barat 78753",https://lh3.googleusercontent.com/p/AF1QipNfOpFVNrb0EcEZ4NGt3fBtIVwJvUVpziKN7AhP=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Gado%22+Mbak+Sri+Wahyuni+Putussibau/@0.838775,112.9326223,17z/data=!3m1!4b1!4m6!3m5!1s0x3201ea737894499b:0x8981f652a5d308ab!8m2!3d0.838775!4d112.9326223!16s%2Fg%2F11c5hy0704?authuser=0&hl=en&entry=ttu","0.8390271006179223, 112.93268667301433",0.8390271006,112.9326867
tfyqocl33ms0kxj0cuckgshxltxu2eouv1hey0mq492ollkndinyhmn,Warung Heru,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Yogyakarta,"50,000.00",4.6,"Jl. Prawirotaman No.1, No 27, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153",https://lh3.googleusercontent.com/p/AF1QipPOJsnigyEi3tN06kXlFQ_Dv_iWq3NO485aJSxL=s1360-w1360-h1020,https://www.google.com/maps/place/Warung+Heru/data=!4m7!3m6!1s0x2e7a57a3ab56aeef:0x702bc0fddc7b419f!8m2!3d-7.8191438!4d110.3710073!16s%2Fg%2F12hkljflw!19sChIJ765Wq6NXei4Rn0F73P3AK3A?authuser=0&hl=id&rclk=1,"-7.818904645544806, 110.37107167301433",-7.818904646,110.3710717
tfye05iog2zzy2rw1dvv6z1vcwig4wa3x6e21ttbhqan9p2a20w97mn,Warung Ibu Esther,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Jepara,"25,000.00",4.4,"Karimunjawa, Kabupaten Jepara, Jawa Tengah",https://lh3.googleusercontent.com/p/AF1QipN2mZnCmtJRV8eWRA5vI04NssENp9hJxH71Bb3s=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Ibu+Esther/@-5.8797904,110.4325783,17z/data=!3m1!4b1!4m6!3m5!1s0x2e73d1842bcbf081:0xde574537e96157ff!8m2!3d-5.8797904!4d110.4325783!16s%2Fg%2F11cp5dnp_h?authuser=0&hl=id&entry=ttu","-5.8798121181820315, 110.43256208701438",-5.879812118,110.4325621
tfyx5hr6y4kh13p37c5rxyw0glqbkjuxztalg5su8sv52q0hh06fymn,Warung Ikan Bakar Haji Ijay,Restoran Ikan Bakar,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kalimantan Timur,"30,000.00",4.6,"Jl. Kadrie Oening, Air Hitam, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75243",https://lh3.googleusercontent.com/p/AF1QipMwBSBb8zljZASgoFbJvWKUFLZNWa8pLGKOhHu-=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Ikan+Bakar+Haji+Ijay/@-0.471942,117.1314055,17z/data=!3m1!4b1!4m6!3m5!1s0x2df67f2c20d32de9:0x6d781a0ac9558825!8m2!3d-0.4719474!4d117.1339751!16s%2Fg%2F11b77x21zj?entry=ttu","-0.47167382396157775, 117.13418967671443",-0.471673824,117.1341897
tfyyrdjjim26bw55gikfw61qefudhqocl33ms0kxj0cuckgshxltxmn,Warung Kopi Klotok,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Sleman,"13,500.00",4.5,"Jalan Kaliurang No.KM.16, Area Sawah, Pakembinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",https://lh3.googleusercontent.com/p/AF1QipMDVNA7hDSyi-XtYVsaqSszGumHTL2dnGUm8cqq=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Kopi+Klotok/@-7.6703429,110.4191174,17z/data=!4m10!1m2!2m1!1srumah+makan+daerah+kota+yogyakarta!3m6!1s0x2e7a5e80a3df1d61:0x3c02536343f1185c!8m2!3d-7.6703429!4d110.4213061!15sCiJydW1haCBtYWthbiBkYWVyYWgga290YSB5b2d5YWthcnRhWiQiInJ1bWFoIG1ha2FuIGRhZXJhaCBrb3RhIHlvZ3lha2FydGGSARVpbmRvbmVzaWFuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkxNa3hxUjBkbkVBReABAA!16s%2Fg%2F11c3vwkspj?authuser=0&hl=id&entry=ttu","-7.670241888020019, 110.42132754015843",-7.670241888,110.4213275
tfy2nobpsyrdjjim26bw55gikfw61qefudhqocl33ms0kxj0cuckgmn,Warung Leko Manyar,Restoran Indonesia Spesialis Iga Sapi Penyet,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"75,000.00",4.6,"Jl. Manyar Kertoarjo V No.9, Mojo, Kec. Gubeng, Surabaya, Jawa Timur 60285",https://lh3.googleusercontent.com/p/AF1QipOhDFF_45H7qeuneUGqaNobtHASkEToAuWrzDg7=s1360-w1360-h1020,https://www.google.com/maps/place/Warung+Leko+Manyar/data=!4m7!3m6!1s0x2dd7fa33a84ab17d:0xd15b711951f1f689!8m2!3d-7.2775083!4d112.7659981!16s%2Fg%2F1pzrfjk6t!19sChIJfbFKqDP61y0RifbxURlxW9E?authuser=0&hl=id&rclk=1,"-7.277343342661367, 112.76599809999999",-7.277343343,112.7659981
tfyp43namcfxfnjvt9o50x5hr6y4kh13p37c5rxyw0glqbkjuxztamn,"Warung Lestari rasa ""Bang ipul""",Restoran Soto,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kotawaringin,"30,000.00",4.6,"Jl. Usman Harun No.mor 2, Baamang Hilir, Kec. Baamang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74312",https://lh3.googleusercontent.com/p/AF1QipMx3WTxA1pkNzlUpQZfKByQUv0zaoDZ-SQG9B0h=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Lestari+rasa+%22Bang+ipul%22/@-2.5353259,112.9645371,17z/data=!3m1!4b1!4m6!3m5!1s0x2de2bf5f9f1dc1b1:0x18a9a9ba37a46b0c!8m2!3d-2.5353259!4d112.9645371!16s%2Fg%2F11jt_s4pzn?entry=ttu","-2.535116892473995, 112.96444054047852",-2.535116892,112.9644405
tfy2piwpjszonefx3cv9vbowomivt8x496eqq56dtg0by2fle0wxwmn,Warung Mak Beng,Restoran Seafood,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"55,000.00",4.6,"Jalan Hang Tuah No.45, Sanur Kaja, Denpasar Selatan, Jl. Hang Tuah No.51, Sanur Kaja, Denpasar Selatan, Kota Denpasar, Bali 80227",https://lh5.googleusercontent.com/p/AF1QipMvg1n8zS-y8CXF0CYP--8AF4UsIDSWm3QIdNTY=w375-h281-p-k-no,"https://www.google.com/maps/place/Warung+Mak+Beng/@-8.6736472,115.2630222,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd240391d7662eb:0xec829958814b8d46!8m2!3d-8.6736472!4d115.2630222!16s%2Fg%2F1wjw92cn?entry=ttu","-8.673397955769486, 115.2630222",-8.673397956,115.2630222
tfyx40lw9n0wpbhhgj949u33egidu4zocdsbeovaja1kzyi5h7asamn,"Warung Makan ""Sego Gobyos""",Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pacitan,"30,000.00",4.4,"Krajan, Pacitan, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63511",https://lh3.googleusercontent.com/p/AF1QipNJzeWqyGMrN-RLLFSCNBdoAflf_GXP3XJlZRAl=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+%22Sego+Gobyos%22/@-8.195474,111.1068864,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7961c4a3d06a11:0x8938191cdae64022!8m2!3d-8.195474!4d111.1068864!16s%2Fg%2F11cmy2ngph?entry=ttu","-8.195277543501682, 111.10692931534288",-8.195277544,111.1069293
tfy8ytyj1r2571i3oda2g93dk88zp8ow6t6wzh872fdt8ptqy1bqrmn,Warung Makan Bu Gandos Pacitan,Restoran Seafood,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pacitan,"50,000.00",4.5,"Jl. Raya Tompak Rinjing TAMPERAN, Bagak, Sidoharjo, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63514",https://lh3.googleusercontent.com/p/AF1QipPOu7wYK5AKPvbo4Drhg53ClHamqFVP5B8E4wU=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+Bu+Gandos+Pacitan/@-8.221259,111.0741474,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7bdf99ca6e8fb5:0xe0cfc76c029141da!8m2!3d-8.221259!4d111.0741474!16s%2Fg%2F1hm3bvxcp?entry=ttu","-8.221041319087169, 111.07406156931424",-8.221041319,111.0740616
tfyp9k7boun95658ytyj1r2571i3oda2g93dk88zp8ow6t6wzh872mn,Warung Makan BU SUGIATI,Rumah Makan,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pacitan,"25,000.00",4.5,"Jl. Manggribi No.14, Menadi, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63516",https://lh3.googleusercontent.com/p/AF1QipP7kpG5kK0fOzYXtkaaurwruemZtCJN-4YiI14G=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+BU+SUGIATI/@-8.1952877,111.1167949,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7961b8c8a77fcf:0x8b9b4efcf9a37cc6!8m2!3d-8.195293!4d111.1193645!16s%2Fg%2F11c0rn0prv?entry=ttu","-8.195043447020616, 111.11938595767143",-8.195043447,111.119386
tfy9o50x5hr6y4kh13p37c5rxyw0glqbkjuxztalg5su8sv52q0hhmn,Warung Makan Dea,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Lampung,"80,000.00",4.5,"Jalan Yos Sudarso No. 13, Panjang Utara, Panjang, Pidada, Kec. Panjang, Kota Bandar Lampung, Lampung 35241",https://lh3.googleusercontent.com/p/AF1QipO18iTORm7LOEloYZ7pboTLSNWjzNvTvkoYBGAW=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+Dea/@-5.4623881,105.3142332,17z/data=!3m1!4b1!4m6!3m5!1s0x2e40deb435fd1be3:0x7dbb301b46669952!8m2!3d-5.4623934!4d105.3168028!16s%2Fg%2F11c539lv72?entry=ttu","-5.462185137720109, 105.31682425767143",-5.462185138,105.3168243
tfygkt0fof6p43namcfxfnjvt9o50x5hr6y4kh13p37c5rxyw0glqmn,Warung Makan Khas Karimun,Restoran Ikan Bakar,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Jepara,"100,000.00",4.4,"Jl. Patimura, Jobokuto II, Jobokuto, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59416",https://lh3.googleusercontent.com/p/AF1QipMjugHOCdgQ_sanGYxg2SxY8jZxBguVClNGQHa5=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+Khas+Karimun/@-6.5867965,109.5451488,8z/data=!4m10!1m2!2m1!1srumah+makan+karimun!3m6!1s0x2e711f1d96c73d15:0x485ef3848e66cba7!8m2!3d-6.5867965!4d110.6657543!15sChNydW1haCBtYWthbiBrYXJpbXVuWhUiE3J1bWFoIG1ha2FuIGthcmltdW6SARVpa2FuX2Jha2FyX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkRjWEZNTkY5blJSQULgAQA!16s%2Fg%2F11cn9n0xwx?authuser=0&hl=id&entry=ttu","-6.586796171800561, 110.66575208855913",-6.586796172,110.6657521
tfyvcwig4wa3x6e21ttbhqan9p2a20w97mbjnks44jkr7uepcguzsmn,Warung Makan Rica Rica.,Restoran Manado,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kapuas Hulu,"30,000.00",4.8,"Jl. W.R. Supratman, Putussibau Kota, Kec. Putussibau Utara, Kabupaten Kapuas Hulu, Kalimantan Barat 78752",https://lh3.googleusercontent.com/p/AF1QipOt-Av79K3hBwaX5cwS9cEWsEUBo92HTULW-Fs6=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+Rica+Rica./@0.8832309,112.9242885,17z/data=!3m1!4b1!4m6!3m5!1s0x3201ebc15b989de3:0x85ea9d0e05b44f96!8m2!3d0.8832309!4d112.9242885!16s%2Fg%2F11g7_b8x4h?entry=ttu","0.8834508149965391, 112.92430995767145",0.883450815,112.92431
tfyipdd4udt1bzb14mdc7kiyduyv36gvw295q1es51ugmmlpe9ez8mn,Warung Makan Sate Kerbau Bp. Haji Darno,Restoran Sate,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Jepara,"50,000.00",4.6,"Jl. Yos Sudarso No.22a, Jobokuto II, Jobokuto, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59416",https://lh3.googleusercontent.com/p/AF1QipMEm-1juzvCKO2hGZI7D9UGgIIOMXtfyBHMqprb=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+Sate+Kerbau+Bp.+Haji+Darno/@-6.5878706,110.667436,17z/data=!3m1!4b1!4m6!3m5!1s0x2e711f1d01afbb39:0x6151bb6a62f9dc59!8m2!3d-6.5878706!4d110.667436!16s%2Fg%2F1hm5hhk2t?authuser=0&hl=id&entry=ttu","-6.587873747138054, 110.66743032871783",-6.587873747,110.6674303
tfyfnzzefm2p9k7boun95658ytyj1r2571i3oda2g93dk88zp8ow6mn,"Warung Makan Senerek ""Bu Atmo""",Restoran Jawa,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Magelang,"20,000.00",4.5,"Jl. Pangeran Mangkubumi No.3, Cacaban, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah 56121",https://lh3.googleusercontent.com/p/AF1QipNgbzVihLBm11f95lgbGdGuvCPJKz1iFpSqKxed=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+Senerek+%22Bu+Atmo%22/@-7.4759875,110.2114906,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8f5f986cfacf:0xadce53d59c32558e!8m2!3d-7.4759928!4d110.2140602!16s%2Fg%2F11c52sr2qb?entry=ttu","-7.475774728427808, 110.21409238650716",-7.475774728,110.2140924
tfy8jce8p9uth9ngajqfe56ou3n0m2fnfd9mkzov0x5hhwx4k7r2pmn,Warung Makan Solo Baru,Restoran Bakso,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Ende,"35,000.00",4.2,"Jl. Masjid Raya, Kel. Kelimutu, Kec. Ende Tengah, Kabupaten Ende, Nusa Tenggara Tim.",https://lh3.googleusercontent.com/p/AF1QipOydLL2kweS--IG7sEQ3M1tELGcgN1knnO7scbY=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Makan+Solo+Baru/@-8.8453831,121.6611695,17z/data=!3m1!4b1!4m6!3m5!1s0x2dad58c542b0b62b:0x30b6c03631b0fbb8!8m2!3d-8.8453831!4d121.6611695!16s%2Fg%2F11fzf46zpl?authuser=0&hl=id&entry=ttu","-8.845165774584196, 121.66112658465711",-8.845165775,121.6611266
tfycfxfnjvt9o50x5hr6y4kh13p37c5rxyw0glqbkjuxztalg5su8mn,warung makan Tepi Arut,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kotawaringin,"72,000.00",4.3,"8JGJ+3P9, Gg. Remaja, Raja, Kec. Arut Sel., Kabupaten Kotawaringin Barat, Kalimantan Tengah 74112",https://lh3.googleusercontent.com/p/AF1QipMwWwqWeS3jEPnRTERMqaWHVinvA5gZIqkSJ7uM=s1360-w1360-h1020,"https://www.google.com/maps/place/warung+makan+Tepi+Arut/@-2.6748272,111.6318578,17z/data=!3m1!4b1!4m6!3m5!1s0x2e08efa8bc7e3265:0x6eb3a696c90c1475!8m2!3d-2.6748272!4d111.6318578!16s%2Fg%2F11j7vjlvvh?entry=ttu","-2.6745539127334714, 111.63182561349281",-2.674553913,111.6318256
tfy72fdt8ptqy1bqrx40lw9n0wpbhhgj949u33egidu4zocdsbeovmn,Warung Masteng,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Lombok,"25,000.00",4.2,"Jl. TGH. Faesal No.102, Turida, Kec. Sandubaya, Kota Mataram, Nusa Tenggara Bar. 83361",https://lh3.googleusercontent.com/p/AF1QipNDMS6N4GPMr8VT_bEF9wtTiDcccg7OFv_6isRK=s1360-w1360-h1020,"https://www.google.com/maps/place/Warung+Masteng/@-8.6108674,116.1466717,17z/data=!3m1!4b1!4m6!3m5!1s0x2dcdb9833c8c3339:0xde43d598ce0f0f4d!8m2!3d-8.6108727!4d116.1492413!16s%2Fg%2F11j4_pq8tt?entry=ttu","-8.610623414261504, 116.14934858835719",-8.610623414,116.1493486
tfytyjss3572jtod12h04dbz8qq9fn7k6nzhz73f4k8gkhp1bhio4mn,Warung Mbak Tri Pangkalan Kerinci,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pelalawan,"32,000.00",4.1,"9VV5+JWJ, Gg. Famili, Pangkalan Kerinci Kota, Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau 28654",https://lh3.googleusercontent.com/p/AF1QipNWrp9sSl28xUv9fYY1EkxhChgVEy2fhfZZ3RCr=s1360-w1360-h1020,https://maps.app.goo.gl/YeW27pMn8UpGd4tz8,"0.3961151834238175, 101.85948404401036",0.3961151834,101.859484
tfydty3oxw7ac6nyti57l58if3duudjsbpar3l4b7k8odkolu5glmmn,Warung Mbok Sul - Food & Beverages Banyuwangi,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Banyuwangi,"60,000.00",4.5,"Jl. Brigjen Katamso No.6, Tukangkayu, Kec. Banyuwangi, Kabupaten Banyuwangi, Jawa Timur 68416",https://lh3.googleusercontent.com/p/AF1QipPLjjpSj-rqk5bm5pZty9161Wu-nAdxY2E8ARty=s1360-w1360-h1020,https://www.google.com/maps/place/Warung+Mbok+Sul+-+Food+%26+Beverages+Banyuwangi/data=!4m7!3m6!1s0x2dd15b354d8a8b2f:0x49fa546037915615!8m2!3d-8.2268406!4d114.3678619!16s%2Fg%2F11j7vy3d30!19sChIJL4uKTTVb0S0RFVaRN2BU-kk?authuser=0&hl=id&rclk=1,"-8.22663354058639, 114.36814084972873",-8.226633541,114.3681408
tfyitwys9uf41t70u4bzzqgzfnxkxnq8zyt64kzgkhps2hiovrcn0mn,Warung Mek Resi,Restoran Bali,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"25,000.00",4.6,"Jl. Bema No.14, Guwang, Kec. Sukawati, Kabupaten Gianyar, Bali 80582",https://lh5.googleusercontent.com/p/AF1QipMjedkCD0f5UlRYtifBX7YCzHWxOzLuxORS4BvZ=w426-h240-k-no,https://www.google.com/maps/place/Warung+Mek+Resi/data=!4m7!3m6!1s0x2dd2157d11bca16b:0x5a5d0084c95fde5f!8m2!3d-8.6129956!4d115.2857248!16s%2Fg%2F11crxw6gy0!19sChIJa6G8EX0V0i0RX95fyYQAXVo?authuser=0&hl=id&rclk=1,"-8.612703884266999, 115.28567115582139",-8.612703884,115.2856712
